date_id;category_id;geo_id ;sales_qty;sales_amt
20210201;1001;1;51;5100
20210201;1002;1;63;6300
20210201;1003;1;71;7100
20210201;1004;1;27;2700
20210201;1005;1;53;5300
20210201;1006;1;72;7200
20210201;1007;1;48;4800
20210201;1008;1;56;5600
20210201;1009;1;50;5000
20210201;1010;1;30;3000
20210201;1011;1;51;5100
20210201;1012;1;47;4700
20210201;1013;1;33;3300
20210201;1014;1;75;7500
20210201;1015;1;37;3700
20210201;1016;1;44;4400
20210201;1017;1;23;2300
20210201;1018;1;40;4000
20210201;1019;1;45;4500
20210201;1020;1;25;2500
20210201;1001;2;18;1800
20210201;1002;2;44;4400
20210201;1003;2;77;7700
20210201;1004;2;52;5200
20210201;1005;2;17;1700
20210201;1006;2;55;5500
20210201;1007;2;25;2500
20210201;1008;2;47;4700
20210201;1009;2;31;3100
20210201;1010;2;38;3800
20210201;1011;2;82;8200
20210201;1012;2;61;6100
20210201;1013;2;67;6700
20210201;1014;2;39;3900
20210201;1015;2;54;5400
20210201;1016;2;51;5100
20210201;1017;2;76;7600
20210201;1018;2;46;4600
20210201;1019;2;31;3100
20210201;1020;2;87;8700
20210201;1001;3;27;2700
20210201;1002;3;25;2500
20210201;1003;3;31;3100
20210201;1004;3;33;3300
20210201;1005;3;15;1500
20210201;1006;3;21;2100
20210201;1007;3;18;1800
20210201;1008;3;15;1500
20210201;1009;3;34;3400
20210201;1010;3;44;4400
20210201;1011;3;44;4400
20210201;1012;3;29;2900
20210201;1013;3;45;4500
20210201;1014;3;66;6600
20210201;1015;3;19;1900
20210201;1016;3;51;5100
20210201;1017;3;75;7500
20210201;1018;3;44;4400
20210201;1019;3;31;3100
20210201;1020;3;16;1600
20210202;1001;1;27;2700
20210202;1002;1;25;2500
20210202;1003;1;31;3100
20210202;1004;1;33;3300
20210202;1005;1;15;1500
20210202;1006;1;21;2100
20210202;1007;1;21;2100
20210202;1008;1;18;1800
20210202;1009;1;34;3400
20210202;1010;1;44;4400
20210202;1011;1;44;4400
20210202;1012;1;29;2900
20210202;1013;1;45;4500
20210202;1014;1;30;3000
20210202;1015;1;19;1900
20210202;1016;1;51;5100
20210202;1017;1;75;7500
20210202;1018;1;44;4400
20210202;1019;1;31;3100
20210202;1020;1;54;5400
20210202;1001;2;63;6300
20210202;1002;2;71;7100
20210202;1003;2;27;2700
20210202;1004;2;53;5300
20210202;1005;2;72;7200
20210202;1006;2;48;4800
20210202;1007;2;56;5600
20210202;1008;2;50;5000
20210202;1009;2;30;3000
20210202;1010;2;51;5100
20210202;1011;2;47;4700
20210202;1012;2;33;3300
20210202;1013;2;100;10000
20210202;1014;2;37;3700
20210202;1015;2;44;4400
20210202;1016;2;23;2300
20210202;1017;2;40;4000
20210202;1018;2;45;4500
20210202;1019;2;25;2500
20210202;1020;2;22;2200
20210202;1001;3;18;1800
20210202;1002;3;44;4400
20210202;1003;3;77;7700
20210202;1004;3;52;5200
20210202;1005;3;17;1700
20210202;1006;3;55;5500
20210202;1007;3;25;2500
20210202;1008;3;47;4700
20210202;1009;3;31;3100
20210202;1010;3;38;3800
20210202;1011;3;82;8200
20210202;1012;3;61;6100
20210202;1013;3;67;6700
20210202;1014;3;39;3900
20210202;1015;3;54;5400
20210202;1016;3;51;5100
20210202;1017;3;76;7600
20210202;1018;3;46;4600
20210202;1019;3;31;3100
20210202;1020;3;87;8700
20210203;1001;1;27;2700
20210203;1002;1;25;2500
20210203;1003;1;31;3100
20210203;1004;1;33;3300
20210203;1005;1;15;1500
20210203;1006;1;21;2100
20210203;1007;1;21;2100
20210203;1008;1;18;1800
20210203;1009;1;34;3400
20210203;1010;1;44;4400
20210203;1011;1;44;4400
20210203;1012;1;29;2900
20210203;1013;1;45;4500
20210203;1014;1;30;3000
20210203;1015;1;19;1900
20210203;1016;1;51;5100
20210203;1017;1;75;7500
20210203;1018;1;44;4400
20210203;1019;1;31;3100
20210203;1020;1;54;5400
20210203;1001;2;63;6300
20210203;1002;2;71;7100
20210203;1003;2;27;2700
20210203;1004;2;53;5300
20210203;1005;2;72;7200
20210203;1006;2;48;4800
20210203;1007;2;56;5600
20210203;1008;2;50;5000
20210203;1009;2;32;3200
20210203;1010;2;51;5100
20210203;1011;2;47;4700
20210203;1012;2;33;3300
20210203;1013;2;100;10000
20210203;1014;2;37;3700
20210203;1015;2;44;4400
20210203;1016;2;23;2300
20210203;1017;2;40;4000
20210203;1018;2;45;4500
20210203;1019;2;25;2500
20210203;1020;2;40;4000
20210203;1001;3;18;1800
20210203;1002;3;44;4400
20210203;1003;3;77;7700
20210203;1004;3;52;5200
20210203;1005;3;17;1700
20210203;1006;3;55;5500
20210203;1007;3;25;2500
20210203;1008;3;47;4700
20210203;1009;3;31;3100
20210203;1010;3;38;3800
20210203;1011;3;82;8200
20210203;1012;3;61;6100
20210203;1013;3;67;6700
20210203;1014;3;39;3900
20210203;1015;3;54;5400
20210203;1016;3;51;5100
20210203;1017;3;76;7600
20210203;1018;3;46;4600
20210203;1019;3;31;3100
20210203;1020;3;87;8700
20210204;1001;1;27;2700
20210204;1002;1;27;2700
20210204;1003;1;31;3100
20210204;1004;1;33;3300
20210204;1005;1;15;1500
20210204;1006;1;20;2000
20210204;1007;1;20;2000
20210204;1008;1;18;1800
20210204;1009;1;34;3400
20210204;1010;1;44;4400
20210204;1011;1;44;4400
20210204;1012;1;29;2900
20210204;1013;1;45;4500
20210204;1014;1;30;3000
20210204;1015;1;25;2500
20210204;1016;1;51;5100
20210204;1017;1;75;7500
20210204;1018;1;44;4400
20210204;1019;1;31;3100
20210204;1020;1;54;5400
20210204;1001;2;63;6300
20210204;1002;2;71;7100
20210204;1003;2;27;2700
20210204;1004;2;53;5300
20210204;1005;2;72;7200
20210204;1006;2;48;4800
20210204;1007;2;56;5600
20210204;1008;2;50;5000
20210204;1009;2;32;3200
20210204;1010;2;51;5100
20210204;1011;2;47;4700
20210204;1012;2;33;3300
20210204;1013;2;90;9000
20210204;1014;2;37;3700
20210204;1015;2;44;4400
20210204;1016;2;23;2300
20210204;1017;2;40;4000
20210204;1018;2;45;4500
20210204;1019;2;25;2500
20210204;1020;2;40;4000
20210204;1001;3;18;1800
20210204;1002;3;44;4400
20210204;1003;3;77;7700
20210204;1004;3;52;5200
20210204;1005;3;30;3000
20210204;1006;3;55;5500
20210204;1007;3;25;2500
20210204;1008;3;47;4700
20210204;1009;3;31;3100
20210204;1010;3;38;3800
20210204;1011;3;82;8200
20210204;1012;3;61;6100
20210204;1013;3;67;6700
20210204;1014;3;39;3900
20210204;1015;3;54;5400
20210204;1016;3;51;5100
20210204;1017;3;76;7600
20210204;1018;3;46;4600
20210204;1019;3;31;3100
20210204;1020;3;87;8700
20210205;1001;1;22;2200
20210205;1002;1;44;4400
20210205;1003;1;77;7700
20210205;1004;1;52;5200
20210205;1005;1;17;1700
20210205;1006;1;55;5500
20210205;1007;1;25;2500
20210205;1008;1;47;4700
20210205;1009;1;31;3100
20210205;1010;1;38;3800
20210205;1011;1;82;8200
20210205;1012;1;61;6100
20210205;1013;1;59;5900
20210205;1014;1;39;3900
20210205;1015;1;55;5500
20210205;1016;1;51;5100
20210205;1017;1;76;7600
20210205;1018;1;46;4600
20210205;1019;1;29;2900
20210205;1020;1;87;8700
20210205;1001;2;48;4800
20210205;1002;2;63;6300
20210205;1003;2;71;7100
20210205;1004;2;27;2700
20210205;1005;2;53;5300
20210205;1006;2;72;7200
20210205;1007;2;48;4800
20210205;1008;2;56;5600
20210205;1009;2;50;5000
20210205;1010;2;30;3000
20210205;1011;2;51;5100
20210205;1012;2;44;4400
20210205;1013;2;30;3000
20210205;1014;2;75;7500
20210205;1015;2;37;3700
20210205;1016;2;44;4400
20210205;1017;2;44;4400
20210205;1018;2;36;3600
20210205;1019;2;45;4500
20210205;1020;2;22;2200
20210205;1001;3;36;3600
20210205;1002;3;25;2500
20210205;1003;3;32;3200
20210205;1004;3;34;3400
20210205;1005;3;16;1600
20210205;1006;3;22;2200
20210205;1007;3;19;1900
20210205;1008;3;13;1300
20210205;1009;3;35;3500
20210205;1010;3;45;4500
20210205;1011;3;42;4200
20210205;1012;3;38;3800
20210205;1013;3;67;6700
20210205;1014;3;54;5400
20210205;1015;3;24;2400
20210205;1016;3;70;7000
20210205;1017;3;60;6000
20210205;1018;3;41;4100
20210205;1019;3;30;3000
20210205;1020;3;19;1900
